purchase_order_id,shipment_id,container_id,product_id,consignee_company_id,supplier_company_id,purchase_order_created_date,purchase_order_requested_cargo_ready_date,purchase_order_requested_delivery_date,booking_created_date,booking_cargo_ready_date,purchase_order_sku_count,purchase_order_sku_price,booking_sku_count,shipped_sku_count,shipped_sku_price
10291,420613,119091,1589403,546609,639363,2018-12-04 03:03:40.034781,2018-09-20,2018-10-26,2018-09-25 08:10:35.373577,2018-11-10,5245,116.89,5245,5245,116.89
39468,558813,,661992,546609,639558,2019-08-27 02:02:50.532519,2019-07-30,2019-08-30,2019-06-17 07:34:14.276488,2019-07-30,6682,24.89,6682,6682,24.91
11049,419243,,1671949,656536,668574,2018-07-09 06:26:36.971905,2018-09-26,2018-10-10,2018-09-21 12:22:17.986136,2018-09-26,197,21.98,197,,
7571,293161,,1395363,656536,668631,2018-03-01 07:56:40.068527,2018-06-16,2018-07-28,2018-05-28 10:16:02.0406,2018-06-09,759,33.92,759,,
14913,466714,,2248190,656536,702454,2018-12-20 07:27:50.672078,2018-12-25,2019-01-08,2018-12-20 08:53:08.321118,2018-12-25,640,30.68,640,,
44959,556978,188574,3176444,730503,751310,2019-06-20 20:06:44.711389,2019-06-21,2019-07-28,2019-06-13 05:30:46.671771,2019-06-14,302,350.80,302,302,350.80
6002,174359,,77087,546609,639558,2018-08-08 22:09:34.163676,2018-03-31,2018-05-12,2018-02-09 03:46:26.228371,2018-03-19,826,30.13,826,826,30.11
32488,543185,,2925601,656536,702454,2019-04-10 14:46:19.449005,2019-05-27,2019-07-06,2019-05-21 04:18:15.792598,2019-05-27,54,23.28,54,,
14045,440472,,1063168,546609,631676,2018-12-04 03:06:07.811964,2018-12-05,2019-01-11,2018-10-31 08:51:46.150632,2018-11-29,1160,33.75,1160,1160,33.75
13460,440467,125777,122417,546609,631676,2019-01-16 03:01:06.488008,2018-12-05,2019-01-11,2018-10-31 08:47:33.195168,2018-11-29,1098,10.79,1098,1098,10.79
9431,412479,,1553813,656536,668573,2018-08-03 10:54:16.542657,2018-09-10,2018-09-24,2018-09-10 09:39:33.890945,2018-09-12,906,21.45,906,,
15432,470601,,2354793,656536,668561,2018-10-31 09:36:12.0955,2019-01-04,2019-02-15,2018-12-29 06:47:04.154775,2018-12-29,20,36.50,20,,
13808,448714,126062,1215500,546609,639363,2018-12-04 03:04:39.14662,2018-11-29,2019-01-07,2018-11-16 01:12:02.355954,2018-11-29,6590,13.67,6590,6590,10.48
42782,573729,211198,3176654,730503,751310,2019-07-18 01:17:09.868761,2019-07-25,2019-09-08,2019-07-10 08:31:41.297558,2019-07-25,151,1329.10,151,151,1329.10
40452,613780,,2991058,656536,702454,2019-05-24 10:01:45.6111,2019-08-27,2019-10-12,2019-09-06 04:25:52.964306,2019-09-12,241,32.92,241,,
12040,410548,104681,130779,546609,639361,2018-10-30 02:05:02.119633,2018-09-26,2018-11-07,2018-09-06 01:37:20.848772,2018-09-20,10543,3.00,10543,10543,3.00
7807,341117,,1399405,656536,666747,2018-07-16 11:33:08.726627,2018-08-06,2018-08-20,2018-07-11 05:46:32.397432,2018-07-18,10,13.12,10,,
41688,580715,,974299,546609,639179,2019-08-27 02:02:16.060757,2019-07-30,2019-08-27,2019-07-20 10:24:37.228882,2019-07-30,10991,8.60,10991,,
12675,450465,,1396089,656536,668573,2018-09-05 09:55:47.613231,2018-11-25,2019-01-12,2018-11-20 04:42:52.783574,2018-11-26,1872,14.97,1877,,
12674,450465,,2059864,656536,668573,2018-09-05 09:56:10.605004,2018-11-25,2019-01-12,2018-11-20 04:42:52.783574,2018-11-26,961,16.46,970,,
52739,602606,,3106209,683679,748103,2019-08-14 20:00:20.113315,2019-10-12,2019-11-21,2019-08-22 03:20:28.711565,2019-09-25,51,50.22,51,,
28059,518838,,2390424,656536,668631,2019-04-23 05:13:14.7915,2019-04-20,2019-04-26,2019-04-10 01:32:48.285826,2019-04-20,434,10.64,414,,
56447,617439,,1589397,546609,639363,2019-09-14 02:01:16.740667,2019-10-08,2019-11-08,2019-09-11 11:19:08.432798,2019-10-08,3954,21.67,3954,,
29782,522812,165698,554919,546609,639361,2019-04-19 02:03:14.035039,2019-05-01,2019-06-12,2019-04-16 09:28:33.750397,2019-04-25,2197,1.15,2197,4393,0.59
42661,606074,,3177180,730503,751321,2019-07-31 23:55:09.090762,2019-09-10,2019-10-20,2019-08-27 08:14:52.888089,2019-09-11,1646,35.08,1646,,
11836,369046,,1576931,656536,668573,2018-07-30 09:43:07.992986,2018-08-22,2018-09-05,2018-08-02 17:22:24.253301,2018-08-20,99,16.46,99,,
42960,575281,211624,3177062,730503,751310,2019-06-20 20:06:44.477005,2019-08-12,2019-10-06,2019-07-12 03:33:17.301786,2019-08-11,425,505.86,425,425,505.86
26991,527848,,2059529,546609,639362,2019-06-09 20:35:10.428067,2019-04-26,2019-06-05,2019-04-24 08:16:57.408315,2019-04-29,0,8.56,220,,
47673,590878,,3106147,683679,750718,2019-07-17 17:40:37.636593,2019-09-14,2019-10-02,2019-08-06 04:12:21.089789,2019-09-18,3442,9.96,3442,,
44879,597603,,3176682,730503,754493,2019-07-31 23:55:06.402953,2019-08-30,2019-10-06,2019-08-15 03:24:00.73818,2019-08-28,4485,16.34,4485,,
14011,453669,,1024404,546609,632222,2019-06-09 20:35:11.224824,2018-12-06,2019-01-09,2018-11-27 10:05:16.90232,2018-12-06,6607,1.16,6607,,
11639,410711,,1745048,656536,668403,2018-07-30 07:16:45.567313,2018-09-15,2018-09-29,2018-09-06 07:02:48.389804,2018-09-15,286,11.64,286,,
42211,559601,201144,3105522,683679,748633,2019-07-16 16:23:06.507199,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,10244,,5122,10244,0.39
12344,446117,,2015363,656536,668561,2018-11-12 10:27:19.897633,2018-11-20,2018-11-26,2018-11-12 07:34:15.047733,2018-11-20,581,15.55,581,,
35582,576080,,2990152,656536,668631,2019-04-25 08:48:02.016702,2019-07-23,2019-09-09,2019-07-15 02:11:06.073279,2019-07-29,754,17.13,754,,
10164,409007,,1589374,546609,649537,2019-06-09 20:35:11.735925,2018-09-20,2018-10-19,2018-09-04 02:25:50.486407,2018-09-19,0,18.31,6967,,
52147,594583,,1659115,546609,631676,2019-09-01 02:01:50.176504,2019-09-16,2019-10-16,2019-08-12 02:13:21.122282,2019-09-12,1858,14.93,1858,,
46594,570429,,3107871,683679,748415,2019-08-28 16:48:53.084946,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,51,,51,51,190.91
30028,529338,,2248298,656536,668403,2019-05-08 12:02:32.735629,2019-04-29,2019-05-07,2019-04-26 05:31:29.501193,2019-04-29,1163,16.55,1182,,
5078,146385,,1012926,546609,639363,2018-08-08 22:09:38.894389,2018-01-10,2018-02-21,2018-01-09 14:01:44.072139,2018-01-20,4393,25.82,4393,,
10193,308142,,551159,546609,639361,2018-08-08 22:08:51.934088,2018-06-25,2018-08-06,2018-06-12 04:03:16.608907,2018-06-21,2214,6.29,2214,2214,6.29
51010,554479,,3555970,730503,750761,2019-07-31 23:55:09.147985,2019-06-30,2019-08-02,2019-06-10 07:08:27.920163,2019-06-25,158,1039.42,158,,
10157,349562,,1024338,546609,631676,2019-06-09 20:35:12.184132,2018-09-13,2018-11-12,2018-07-18 08:07:16.739119,2018-09-05,923,33.89,2197,,
7566,333390,,1395418,656536,668631,2018-05-08 09:02:40.238103,2018-07-15,2018-09-01,2018-07-04 06:59:03.897603,2018-07-19,493,51.05,493,,
29175,545786,,1385231,656536,668555,2019-03-29 11:08:08.597482,2019-05-22,2019-06-05,2019-05-24 09:34:48.17544,2019-05-22,345,9.48,360,,
46570,570204,,3106975,683679,749243,2019-07-12 19:37:13.16191,2019-09-07,2019-10-07,2019-07-04 02:27:51.492812,2019-08-27,512,,512,512,25.40
14451,462003,131165,533191,546609,639362,2019-01-16 03:02:51.602587,2018-12-11,2019-02-05,2018-12-12 12:19:45.632883,2018-12-15,2214,5.83,2214,2214,5.83
6266,224117,,557835,546609,631676,2018-08-08 22:09:57.226323,2018-04-24,2018-05-25,2018-03-14 02:05:51.864753,2018-04-20,659,35.98,659,659,35.98
10124,318556,,48859,546609,631676,2019-06-09 20:35:12.33637,2018-07-18,2018-08-29,2018-06-21 08:23:31.521449,2018-07-18,5254,22.86,5254,5254,17.96
42227,559601,201144,3105551,683679,748633,2019-07-16 16:23:06.599842,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,5122,,2561,5122,0.27
15753,474941,,2362870,656536,702454,2018-11-01 12:36:48.824538,2019-01-12,2019-02-16,2019-01-08 10:18:11.643048,2019-01-14,709,12.47,709,,
52138,621096,,661943,546609,631676,2019-08-28 02:02:19.407401,2019-10-14,2019-11-14,2019-09-17 07:53:08.047463,2019-10-10,2416,37.69,2416,,
5113,141284,,1024465,546609,649537,2018-08-08 22:09:54.109458,2018-01-15,2018-02-09,2017-12-20 02:04:59.587622,2018-01-15,17739,14.18,17739,17739,14.18
42165,586284,221807,3307883,683679,749342,2019-08-12 16:00:23.104042,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,820,7.48,820,820,7.45
9430,412479,,1553803,656536,668573,2018-08-13 11:31:17.86538,2018-09-10,2018-09-24,2018-09-10 09:39:33.890945,2018-09-12,30,21.45,30,,
18010,461838,,1024404,546609,632222,2019-02-07 03:01:26.497343,2018-12-27,2019-02-07,2018-12-12 07:54:10.44347,2018-12-28,6607,1.44,6607,,
16807,478384,,2390234,656536,702454,2018-11-07 13:09:37.817763,2019-01-25,2019-03-01,2019-01-14 11:37:53.42441,2019-01-26,296,26.94,296,,
6907,257237,,1161623,546609,639362,2018-08-08 22:08:55.1341,2018-05-04,2018-06-15,2018-04-20 12:53:27.969141,,2214,1.45,2214,,
48491,586440,222360,3107469,683679,748103,2019-07-17 17:40:26.028071,2019-09-14,2019-10-30,2019-07-30 08:23:23.873934,2019-08-30,51,20.11,51,51,18.39
4555,133274,,553529,546609,632221,2018-08-08 22:09:57.51554,2017-12-18,2018-01-29,2017-11-22 03:34:49.310073,2017-12-18,3295,16.60,3295,,
12615,469105,,2032276,656536,668574,2018-12-20 15:47:09.741073,2018-12-26,2019-01-02,2018-12-26 14:40:39.987403,2018-12-26,655,16.96,655,,
34434,524396,,1589292,546609,631676,2019-06-11 02:03:43.97764,2019-05-27,2019-06-28,2019-04-18 07:55:29.571874,2019-05-29,659,26.80,659,,
42903,593090,,3176706,730503,751328,2019-07-31 23:55:06.406446,2019-09-02,2019-11-10,2019-08-08 11:27:08.062298,2019-08-19,1372,55.61,1372,,
44786,586396,,3177562,730503,754541,2019-07-26 17:42:56.71587,2019-08-26,2019-10-13,2019-07-30 07:19:05.669337,2019-08-26,960,101.99,960,,
12338,430749,,2015093,656536,668631,2018-10-23 13:24:30.161719,2018-11-03,2018-11-17,2018-11-01 07:27:19.016899,2018-11-05,113,30.60,113,,
12478,447574,,2022484,656536,668631,2018-11-14 09:25:30.755854,2018-11-21,2018-11-28,2018-11-14 07:40:00.218993,2018-11-21,64,20.95,64,,
7952,280129,,49125,546609,632222,2018-08-08 22:09:19.175063,2018-06-15,2018-07-20,2018-05-15 08:22:24.632431,2018-06-12,10543,3.09,10543,10543,3.11
15430,470601,,2354763,656536,668561,2018-10-31 09:28:30.419098,2019-01-04,2019-02-15,2018-12-29 06:47:04.154775,2018-12-29,49,12.47,49,,
43161,556413,,2828135,656536,702454,2019-06-12 12:09:05.578483,2019-06-17,2019-07-01,2019-06-12 11:15:58.337007,2019-06-17,1971,8.73,1971,,
44896,567868,,3176443,730503,754538,2019-06-20 20:06:43.431027,2019-08-10,2019-09-22,2019-07-01 07:32:09.006014,2019-08-06,5075,20.53,5075,5075,20.53
12404,401212,,2016741,656536,668573,2018-08-17 14:14:31.546635,2018-08-30,2018-09-13,2018-08-28 02:24:35.290949,2018-09-02,39,21.45,39,,
10133,302339,,1589361,546609,631676,2018-07-18 17:22:48.076462,,2018-07-20,2018-06-06 07:45:44.548756,2018-06-17,1691,28.37,1691,1691,28.37
49635,585744,,3107420,683679,748394,2019-08-28 06:26:20.206335,2019-09-21,2019-10-15,2019-07-29 11:28:34.665373,2019-09-21,2049,50.81,512,,
10125,318563,,111253,546609,631676,2018-08-21 02:03:24.098605,2018-07-18,2018-08-29,2018-06-21 08:25:04.085899,2018-07-12,1098,17.30,1098,1098,13.59
53934,603896,,3107972,683679,749086,2019-08-20 16:01:19.784229,2019-10-12,2019-12-06,2019-08-23 08:12:02.721055,2019-10-31,553,13.12,553,,
8539,354428,,1442589,656536,668573,2018-07-10 08:22:45.083449,2018-07-27,2018-09-07,2018-07-23 05:29:10.159371,2018-07-30,15,23.28,15,,
10238,346011,,1589317,546609,633728,2019-06-09 20:35:12.223123,2018-08-10,2018-09-14,2018-07-16 03:47:26.896036,2018-08-10,0,57.29,1142,,
32492,543185,,2925623,656536,702454,2019-04-10 14:47:55.501657,2019-05-27,2019-07-06,2019-05-21 04:18:15.792598,2019-05-27,847,17.46,847,,
42697,578913,,3176531,730503,751316,2019-06-14 22:35:17.825893,2019-07-08,2019-08-18,2019-07-18 02:32:09.23361,2019-07-26,5486,9.09,5486,,
47674,590974,223230,3173752,683679,749068,2019-08-28 06:26:20.33601,2019-09-07,2019-09-29,2019-08-06 06:53:33.637886,2019-09-02,246,202.28,246,246,202.28
42214,555317,,3107287,683679,748067,2019-07-12 00:23:52.11136,2019-07-13,2019-08-20,2019-06-11 08:05:12.192534,2019-07-17,1281,,1281,1281,9.13
9173,354428,,1578537,656536,668573,2018-07-10 08:18:27.77588,2018-07-28,2018-09-14,2018-07-23 05:29:10.159371,2018-07-30,946,24.94,946,,
7223,333390,,1385684,656536,668631,2018-02-28 14:35:06.084467,2018-07-15,2018-08-26,2018-07-04 06:59:03.897603,2018-07-19,15,39.08,15,,
48484,580809,,3107665,683679,748415,2019-07-12 19:37:11.745814,2019-10-01,2019-10-01,2019-07-22 02:27:15.667269,2019-09-01,102,,102,,
41151,561337,208017,58672,546609,632221,2019-09-01 02:01:15.14557,2019-07-31,2019-08-28,2019-06-20 04:10:06.819606,2019-07-31,8830,1.05,8830,8830,1.05
7230,329912,,1385727,656536,668587,2018-02-28 14:37:08.002404,2018-06-29,2018-08-10,2018-07-02 01:45:38.260641,2018-07-27,709,19.29,709,,
36030,531344,,2926209,656536,702454,2019-04-30 05:48:59.558102,2019-04-20,2019-05-25,2019-04-30 02:55:44.115661,2019-05-10,315,27.94,631,,
50923,582085,,3556342,730503,754553,2019-07-31 23:55:08.188455,2019-07-29,2019-09-08,2019-07-23 10:09:42.384029,2019-07-22,14,433.96,14,,
46594,570429,,3106401,683679,748415,2019-08-28 16:48:53.084946,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,102,,51,102,52.88
42203,555191,,3106106,683679,735137,2019-07-16 16:23:07.320194,2019-07-20,2019-08-11,2019-06-11 05:14:38.007835,2019-07-15,26,,26,26,50.61
42233,558434,201248,1024349,546609,631676,2019-08-20 02:03:23.03145,2019-07-22,2019-08-23,2019-06-15 03:57:03.035018,2019-07-17,879,26.26,879,879,26.27
46598,572019,,3106361,683679,748386,2019-07-16 16:23:03.989964,2019-08-31,2019-10-06,2019-07-08 11:41:48.46944,2019-08-31,405,,3073,,
49623,614013,,3105538,683679,748633,2019-07-22 22:00:22.62144,2019-11-29,2019-11-29,2019-09-06 09:03:16.803,2019-09-28,77,141.60,154,,
7260,266982,,1384839,656536,668631,2018-02-28 14:50:03.539621,2018-05-15,2018-06-27,2018-05-02 02:56:09.087585,2018-05-12,355,13.64,355,,
11048,437754,,1671938,656536,668574,2018-07-05 13:31:35.832726,2018-09-14,2018-11-01,2018-10-25 15:17:54.216978,2018-10-29,985,28.77,813,,
11958,427527,,1852319,656536,668631,2018-10-09 10:58:43.527718,2018-10-17,2018-10-24,2018-10-09 08:43:52.074331,2018-10-15,483,20.62,453,,
32199,556255,,2922505,656536,702454,2019-04-23 13:43:54.90836,2019-06-20,2019-08-05,2019-06-12 07:56:38.295955,2019-06-20,217,27.94,217,,
42808,582896,,3177788,730503,751328,2019-08-14 00:21:42.389919,2019-08-08,2019-11-03,2019-07-24 09:05:07.40345,2019-07-30,1029,18.58,1029,,
42817,565887,,3177448,730503,751322,2019-06-20 20:06:42.393788,2019-07-29,2019-09-08,2019-06-27 03:15:20.950372,2019-07-26,823,239.07,823,,
32509,543185,,2926057,656536,702454,2019-04-10 15:10:23.465604,2019-05-27,2019-07-06,2019-05-21 04:18:15.792598,2019-05-27,310,19.12,310,,
35442,561532,,2988041,656536,668660,2019-06-05 08:56:15.540632,2019-06-20,2019-06-29,2019-06-20 09:08:02.605638,2019-06-21,118,23.61,118,,
32933,576080,,3063611,656536,668631,2019-06-25 05:16:45.774045,2019-07-22,2019-09-08,2019-07-15 02:11:06.073279,2019-07-29,59,36.58,59,,
14648,455080,139314,919278,546609,639558,2019-01-16 03:02:52.826349,2019-01-12,2019-02-15,2018-11-29 10:26:04.319714,2019-01-12,931,49.19,931,931,37.73
54563,608855,,3106173,683679,735137,2019-08-23 16:00:17.974373,2019-10-26,2019-12-23,2019-08-30 05:43:00.874387,2019-10-21,256,152.18,256,,
12673,450465,,2059851,656536,668573,2018-09-05 09:55:24.720343,2018-11-25,2019-01-12,2018-11-20 04:42:52.783574,2018-11-26,798,20.62,803,,
54794,599592,,3105542,683679,755158,2019-08-26 20:00:24.094305,2019-11-02,2019-12-05,2019-08-19 02:50:21.899541,2019-10-15,1024,224.55,1024,,
42213,559601,201144,3105802,683679,748633,2019-07-16 16:23:06.538704,2019-08-18,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,2049,,461,2049,1.69
9856,378761,,1399464,656536,666747,2018-05-28 12:02:25.440073,2018-08-23,2018-09-06,2018-08-10 02:19:36.801304,2018-08-20,10,14.80,20,,
46590,570304,216916,3106063,683679,751958,2019-07-11 02:43:01.556677,2019-09-28,2019-09-29,2019-07-04 04:11:57.877751,2019-08-23,2561,,307,2561,16.11
52130,614156,,3107664,683679,756005,2019-08-16 16:00:47.883966,2019-10-05,2019-12-20,2019-09-06 11:24:24.636465,2019-09-27,11269,7.57,11269,,
11580,415349,,1744767,656536,668573,2018-07-23 08:37:22.070398,2018-09-16,2018-09-29,2018-09-14 06:58:13.080394,2018-09-19,113,13.55,113,,
10243,318572,,1063164,546609,631676,2018-08-17 17:50:08.119808,,2018-08-24,2018-06-21 08:32:26.596539,2018-07-19,659,51.88,659,659,51.88
46589,572019,,3106278,683679,748386,2019-07-16 16:23:04.017269,2019-08-31,2019-10-16,2019-07-08 11:41:48.46944,2019-08-31,973,,717,,
16718,465335,,1413911,656536,668660,2019-01-04 13:36:22.912343,2018-12-25,2019-01-02,2018-12-18 11:19:51.832098,2018-12-25,59,20.79,59,,
27322,508352,166005,48921,546609,631676,2019-04-26 02:02:03.016664,2019-04-29,2019-05-31,2019-03-21 06:26:50.980308,2019-04-24,2197,20.19,2197,2197,20.19
45001,570633,,3177871,730503,754469,2019-06-20 20:06:45.700232,2019-07-22,2019-10-13,2019-07-04 11:58:37.398106,2019-07-18,7544,9.09,7544,,
48689,585178,,614856,546609,631676,2019-08-27 02:03:10.790547,2019-08-30,2019-09-27,2019-07-27 08:08:29.463759,2019-08-26,966,34.39,966,966,34.37
52738,602606,,3179734,683679,748103,2019-08-14 22:00:21.303229,2019-10-12,2019-11-28,2019-08-22 03:20:28.711565,2019-09-25,615,48.41,615,,
12627,431539,116634,844748,546609,639361,2018-12-04 03:04:03.004366,2018-10-19,2018-11-30,2018-10-16 08:08:43.858923,2018-10-18,3163,3.35,3163,3163,3.35
46600,570885,222413,3107386,683679,748394,2019-07-11 02:43:01.783871,2019-08-31,2019-10-07,2019-07-05 06:26:15.073347,2019-08-29,1024,,1024,512,43.55
42224,555358,205522,3106295,683679,748386,2019-07-12 00:23:51.365964,2019-07-27,2019-09-04,2019-06-11 08:36:05.686676,2019-07-27,2510,,51,2510,11.76
36028,539098,,3005265,656536,702454,2019-04-30 05:48:34.663495,2019-04-30,2019-06-04,2019-05-14 05:17:03.075565,2019-05-20,261,30.10,261,,
27234,509133,,2355608,656536,668561,2019-02-26 12:55:30.620299,2019-03-30,2019-04-15,2019-03-22 08:25:01.71179,2019-03-27,59,24.36,59,,
17574,453427,,1918890,546609,632221,2019-06-09 20:35:09.618179,2019-01-15,2019-02-14,2018-11-27 02:06:18.037766,2019-01-08,6590,6.46,6590,,
48748,580007,10574,3481510,728908,760031,2019-07-17 07:34:36.158866,2019-07-28,2019-09-28,2019-07-19 07:02:52.948822,2019-08-02,16930,0.97,16930,16124,0.97
16826,478384,,2390285,656536,702454,2018-11-07 13:14:36.905656,2019-01-25,2019-03-01,2019-01-14 11:37:53.42441,2019-01-26,567,26.94,567,,
43413,590888,,2948370,656536,702454,2019-07-19 13:50:55.258237,2019-08-07,2019-09-22,2019-08-06 04:50:47.902872,2019-08-07,192,19.12,192,,
19858,473553,139789,1589278,546609,654310,2019-02-06 03:02:09.179388,2019-01-21,2019-02-18,2019-01-05 06:37:54.006468,2019-01-17,1098,24.42,1098,1098,24.42
6017,164960,,1024473,546609,649537,2018-08-08 22:09:32.922165,2018-03-19,2018-04-20,2018-02-06 02:44:44.83132,2018-03-19,659,80.59,1318,659,80.59
56452,617428,,1589395,546609,639363,2019-09-11 02:01:45.012826,2019-10-25,2019-11-25,2019-09-11 11:03:21.940978,2019-10-25,6150,72.94,6150,,
42183,556209,206852,3106684,683679,748386,2019-07-12 00:23:51.4087,2019-07-27,2019-09-04,2019-06-12 07:19:34.393626,2019-07-27,51,,51,51,67.58
44987,574718,206579,3176926,730503,754532,2019-06-20 20:06:45.450983,2019-07-29,2019-09-08,2019-07-11 10:08:24.550126,2019-07-29,1372,6.16,1372,1372,6.16
42164,562984,207151,3105921,683679,749342,2019-08-12 16:00:19.742572,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,154,270.49,154,154,270.49
50311,602513,,1209866,546609,633728,2019-08-28 02:02:10.544532,2019-09-16,2019-10-17,2019-08-22 01:26:13.261777,2019-09-20,439,56.87,439,,
53640,602600,,3106513,683679,748415,2019-08-15 22:00:22.58777,2019-11-09,2019-11-13,2019-08-22 03:06:36.369666,2019-09-29,154,47.08,154,,
51007,554473,,3555963,730503,750761,2019-07-31 23:55:09.139803,2019-07-01,2019-08-04,2019-06-10 07:05:28.19277,2019-06-24,21,948.47,21,,
9788,356218,,1578445,656536,668660,2018-08-03 14:45:41.818415,2018-07-25,2018-08-07,2018-07-24 06:47:05.68338,2018-07-28,488,20.29,473,,
44309,593584,,3307876,683679,748739,2019-07-12 00:23:49.753134,2019-07-27,2019-08-28,2019-08-09 02:46:33.662959,2019-08-22,9128,,9128,9128,21.17
35214,554460,,2985349,656536,668561,2019-04-23 14:52:19.047982,2019-06-17,2019-07-01,2019-06-10 06:55:03.321929,2019-06-17,1084,18.79,1084,,
14649,459334,,1023505,546609,639363,2019-02-19 03:01:46.521441,2018-12-27,2019-02-07,2018-12-07 08:36:29.710417,2018-12-27,1098,15.69,1098,1098,15.69
5072,140433,,1196711,546609,639558,2018-08-08 22:09:52.169543,2018-01-20,2018-03-03,2017-12-18 05:23:32.720131,2018-01-20,1098,67.80,1098,1098,55.20
48488,586440,222355,3107131,683679,748103,2019-08-28 06:26:20.231344,2019-09-14,2019-09-25,2019-07-30 08:23:23.873934,2019-08-30,51,31.56,51,51,28.89
7624,280016,,1395765,656536,668593,2018-05-24 07:26:22.199664,2018-05-25,2018-06-08,2018-05-15 07:01:32.136746,2018-05-25,616,19.12,640,,
45879,574568,208795,1335039,546609,654310,2019-08-27 02:02:56.830473,2019-08-02,2019-08-30,2019-07-11 08:04:35.311295,2019-08-02,1757,16.73,1757,1757,16.73
7239,329912,,1385869,656536,668587,2018-05-08 09:08:03.658756,2018-07-23,2018-09-03,2018-07-02 01:45:38.260641,2018-07-27,59,16.88,59,,
27007,530360,,2827313,656536,668561,2019-04-16 13:36:58.981994,2019-05-06,2019-05-20,2019-04-28 08:45:31.004219,2019-05-06,177,12.89,177,,
11464,419155,,1582333,656536,668561,2018-07-18 09:24:43.121743,2018-09-28,2018-10-12,2018-09-21 09:12:47.047418,2018-09-25,236,19.87,236,,
44803,582355,,3177289,730503,754488,2019-06-20 20:06:42.116421,2019-07-22,2019-08-04,2019-07-23 20:02:12.00457,2019-07-29,2743,46.38,2743,,
9969,328666,,1353949,656536,668570,2018-05-31 07:30:06.212605,2018-07-05,2018-08-18,2018-06-29 10:10:19.763042,2018-07-04,5,0.00,5,,
