shipment_id,shipment_created_in_system_date,mode,bco,freight_service,freight_type,incoterms,contains_dangerous_goods,supplier_company_id,consignee_company_id,supplier_lat,supplier_lng,departure_port,arrival_port,inland_port,consignee_final_destination_lat,consignee_final_destination_lng,tradelane,freight_carrier,actual_cargo_ready_date,scheduled_departure_port_departure_date,actual_departure_port_departure_date,scheduled_arrival_port_arrival_date,actual_arrival_port_arrival_date,scheduled_inland_port_arrival_date,actual_inland_port_arrival_date,scheduled_delivery_date,actual_delivery_date,includes_customs,target_net_revenue,estimated_total_cost,actual_total_cost,actual_total_invoice,actual_net_revenue
300884,2018/6/5,Ocean FCL,f,CY to CY,Door to Door,EXW,f,644281,557918,32.08446275,108.3429147,"Yantian, China","Los Angeles, CA",,34.94576875,-116.2809953,TPEB,Gabon Airlines Cargo,2018/6/15,2018/6/22 11:30,2018/6/22 16:00,2018/7/7 07:00,2018/7/7 18:00,,,2018/7/19 07:00,04:46.6,t,457.8,3364.83,2619.1,3831.8,1212.7
136849,2017/12/5,Air,f,CFS to CFS,Port to Door,EXW,f,635558,543943,32.33064155,121.7559486,PVG - Shanghai - China,LAX - Los Angeles - CA,,34.94027355,-116.3516264,TPEB,QFS Transportation,2017/12/6,2017/12/9 16:00,2017/12/9 16:00,2017/12/11 08:00,2017/12/10 08:00,,,2017/12/12 20:00,2017/12/12 07:00,t,313.03,3247.89,3153.7,3556.37,402.67
475572,2019/1/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,33.27843675,108.2101197,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,52.36152175,12.96603675,FEWB,Air Creebec,2019/1/18,2019/1/24 16:00,2019/1/25 04:00,2019/2/21 23:00,2019/2/24 11:00,,,2019/3/6 07:00,2019/3/6 07:00,t,668.3,6834.63,5939.67,7238.64,1298.97
598702,2019/8/16,Ocean FCL,f,CY to CY,Port to Door,FOB,f,619714,548913,24.69655276,115.6431168,"Yantian, China","Oakland, CA",,39.38777576,-120.5154852,TPEB,Combimar & Agemar,2019/9/16,2019/9/18 16:00,,2019/10/9 19:00,,,,2019/10/15 19:00,,t,503.87,5187.27,471.26,5621.13,5149.87
357772,2018/7/25,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633728,546609,23.67942123,114.1675402,"Yantian, China","Long Beach, California",,34.76619023,-117.1822508,TPEB,G & M TRUCKING LLC,2018/9/10,2018/9/21 16:00,2018/9/22 04:00,2018/10/6 15:00,2018/10/6 15:00,,,2018/10/16 19:00,2018/10/12 07:00,f,275.19,2751.91,2600.94,2734.07,133.13
570304,2019/7/4,Ocean FCL,f,CY to CY,Port to Port,FOB,f,751958,683679,24.22585362,114.0018536,Huangpu,"Los Angeles, CA",,34.68460462,-117.3859834,TPEB,Combimar & Agemar,2019/8/21,2019/8/23 16:00,2019/8/24 06:07,2019/9/19 07:00,,,,2019/9/19 19:00,,t,95.1,2110.07,212,2253.68,2041.68
519967,2019/4/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,647893,583732,40.79043628,117.0087943,"Hong Kong, Hong Kong","Los Angeles, CA",,35.00851728,-116.5576937,TPEB,Orient Thai Airlines,2019/4/27,2019/5/5 19:00,2019/5/5 11:06,2019/5/24 14:00,2019/5/26 02:07,,,2019/5/31 15:30,2019/5/31 14:30,t,543.96,3744.09,3530.86,4064.49,533.63
584776,2019/7/26,Air,f,CFS to CFS,Port to Door,FOB,t,693219,654884,31.80361349,122.2877025,PVG - Shanghai - China,LGW - London - United Kingdom,LHR - London - United Kingdom,52.73958549,1.393131494,FEWB,Eva & Brothers Transportation,2019/7/30,2019/8/1 17:15,2019/8/1 17:23,2019/8/2 05:35,2019/8/2 11:00,2019/8/3 11:00,2019/8/3 11:00,2019/8/6 11:00,2019/8/6 11:00,t,1923.62,38502.17,33761.08,38502.17,4741.09
465959,2018/12/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,33.27739449,108.2090775,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,52.36047949,12.96499449,FEWB,Orient Thai Airlines,2018/12/28,2019/1/4 11:00,2019/1/3 04:49,2019/2/9 04:00,2019/2/11 07:13,,,2019/2/14 10:00,2019/2/14 11:00,t,418.52,4364.36,4254.41,5714.81,1460.4
608018,2019/8/29,Ocean FCL,f,CY to CY,Port to Door,FOB,f,602319,612365,11.99247453,106.5852655,"Sihanoukville, Cambodia","Norfolk, VA","Columbus, OH",39.98368853,-82.12270147,TPEB,Combimar & Agemar,2019/9/28,,,,,,,,,t,272.62,5601.16,0,6107.11,6107.11
562289,2019/6/21,Ocean FCL,f,CY to CY,Port to Door,FOB,f,751345,730503,29.52915666,122.2935367,Ningbo,"Long Beach, California",,34.77885666,-117.4381563,TPEB,Orient Thai Airlines,2019/6/27,2019/7/14 04:00,2019/7/13 21:51,2019/7/30 19:00,2019/7/30 22:07,,,2019/8/15 12:00,2019/8/15 21:00,t,667.88,6827.66,7116.6,6912.21,-204.39
580627,2019/7/20,Ocean FCL,f,CY to CY,Port to Door,FOB,f,606659,548254,11.73277374,107.5162737,"Cai Mep, Vietnam (Int. Terminal)","New York, NY / Newark, NJ",,41.45916974,-74.83909326,TPEB,Combimar & Agemar,2019/8/1,2019/8/10 01:00,2019/8/10 01:15,2019/9/6 12:00,2019/9/8 20:55,,,2019/9/20 11:00,,t,771.9,7867.95,41.7,8577.54,8535.84
507908,2019/3/20,Ocean FCL,t,CY to CY,Port to Port,DAT,f,609303,609303,32.05277515,-80.64227785,"Savannah, Georgia","Leghorn Livorno, Italy",,48.04676415,9.385804152,TAEB,"Air Cargo Carriers, Inc.",2019/4/3,2019/4/10 00:00,2019/4/9 16:00,2019/5/1 00:00,2019/5/2 10:00,,,2019/5/2 10:00,,f,0.12,2.38,0,220.44,220.44
531524,2019/4/30,Air,f,CFS to CFS,Door to Door,EXW,f,694753,654884,23.82850165,114.5279287,HKG - Hong Kong - Hong Kong,EWR - Newark - NJ,JFK - New York - NY,42.38667965,-74.73767835,TPEB,KLM Royal Dutch Airlines,2019/5/6,2019/5/8 02:19,2019/5/8 02:19,2019/5/8 17:55,2019/5/8 17:55,2019/5/10 06:00,2019/5/8 16:00,2019/5/14 16:00,2019/5/14 13:00,t,905.41,18421.36,15949.57,19791.01,3841.44
413204,2018/9/11,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,23.52348561,114.9116296,HKG - Hong Kong - Hong Kong,AKL - Auckland - New Zealand,,-36.05146139,175.6839736,ROW,VCK Logistics,2018/9/13,,2018/9/17 10:15,2018/9/17 21:03,2018/9/17 21:03,,,2018/9/19 12:00,2018/9/20 12:00,t,274.95,2969.56,2669.81,3140.71,470.9
612060,2019/9/4,Ocean FCL,t,CY to CY,Port to Port,DAT,f,609303,609303,32.977839,-80.278435,"Garden City, GA","Arica, Chile",,-11.174334,-76.09127,ROW,"Air Cargo Carriers, Inc.",2019/9/18,,,2019/10/16 15:00,,,,2019/11/3 17:00,,f,0.12,2.39,0,220.73,220.73
419092,2018/9/21,Air,f,CFS to CFS,Port to Door,FOB,f,689518,654884,23.590813,114.6742,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.110044,-117.730022,TPEB,Schreiner Airways,2018/9/28,2018/10/13 12:15,2018/10/13 12:05,2018/10/14 05:06,2018/10/14 04:35,,,2018/10/16 22:00,2018/10/16 07:00,t,41.98,1058.27,1049.82,1067.22,17.4
288560,2018/5/23,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598641,543943,23.52758206,114.8905251,"Hong Kong, Hong Kong","Los Angeles, CA",,34.92230706,-117.0777299,TPEB,Combimar & Agemar,2018/6/2,2018/6/10 15:00,2018/6/10 04:36,2018/6/26 00:00,2018/6/26 17:49,,,2018/7/3 07:00,2018/7/3 22:30,t,1468.64,15460.08,12998.89,15436.32,2437.43
148031,2018/1/15,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,23.90469387,114.6384179,"Hong Kong, Hong Kong","Los Angeles, CA",,34.85570987,-116.8276621,TPEB,G & M TRUCKING LLC,2018/1/19,2018/1/25 18:00,2018/1/24 16:00,2018/2/11 02:00,2018/2/11 02:00,,,2018/2/20 08:00,2018/2/20 17:30,t,210.75,2277.71,2627.61,2691.89,64.28
155918,2018/1/24,Air,f,CFS to CFS,Port to Door,FOB,f,547315,557918,11.87758958,107.3841186,SGN - Ho Chi Minh City - Vietnam,LHR - London - United Kingdom,,51.78228758,0.99819658,FEWB,FLXT INTRA ASIA NAC Ocean Line,2018/2/9,2018/2/10 17:00,2018/2/11 02:17,2018/2/12 05:46,2018/2/12 00:00,,,2018/2/13 12:00,2018/2/13 00:00,t,981.32,9888.43,9802.39,11608.6,1806.21
562204,2019/6/21,Air,f,CFS to CFS,Port to Door,FCA,f,747697,656536,41.88977172,29.55263872,IST - Istanbul - Turkey,AMS - Amsterdam - Netherlands,,52.32972572,6.559185718,ROW,IAL Group,2019/6/24,2019/6/25 21:00,2019/6/26 09:00,2019/6/26 03:30,2019/6/27 10:00,,,2019/7/1 10:00,2019/7/1 10:00,t,139.43,1461.55,724.15,1420.77,696.62
346006,2018/7/16,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633728,546609,23.67563158,114.1637506,"Yantian, China","Long Beach, California",,34.76240058,-117.1860404,TPEB,G & M TRUCKING LLC,2018/9/20,2018/9/27 22:00,2018/9/28 14:30,2018/10/13 14:00,2018/10/13 14:00,,,2018/10/23 19:00,2018/10/16 07:00,f,276.51,2765.07,2613.37,2747.15,133.78
595033,2019/8/12,Air,f,CFS to CFS,Port to Door,DDP,t,547503,547503,23.50979644,114.7346494,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,53.15138644,5.628898445,FEWB,Aero Lloyd,2019/8/13,,2019/8/17 08:05,2019/8/18 15:25,2019/8/18 10:00,,,2019/8/21 10:00,2019/8/21 10:00,t,252.46,2524.73,8265.98,2524.73,-5741.25
140002,2017/12/15,Air,f,CFS to CFS,Port to Door,FOB,f,637012,548254,23.20780149,115.0702055,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,,42.52616449,-87.23767651,TPEB,Ningbo Tianheng Logistics,2018/1/3,,2018/1/4 05:05,2018/1/4 21:15,2018/1/4 21:15,,,2018/1/9 06:00,2018/1/9 06:00,t,1240.23,12551.75,12251.07,13791.98,1540.91
569654,2019/7/3,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,11.69708089,107.4732079,"Cai Mep, Vietnam (Int. Terminal)","Long Beach, California",,34.87759389,-116.6862891,TPEB,Combimar & Agemar,2019/7/30,2019/8/6 05:00,2019/8/5 16:23,2019/8/26 19:00,2019/8/23 11:14,,,2019/9/3 16:30,2019/9/3 16:00,t,700.03,5162.65,3038.99,6060,3021.01
455051,2018/11/29,Air,f,CFS to CFS,Port to Door,FOB,f,668631,656536,32.16841926,121.4547343,PVG - Shanghai - China,AMS - Amsterdam - Netherlands,,52.32841326,6.55787326,FEWB,Evans Delivery Company,2018/12/6,,2018/12/8 16:18,2018/12/9 04:25,2018/12/9 04:25,,,2018/12/11 11:00,2018/12/11 11:00,t,359.55,3595.54,3577.37,4008.17,430.8
265315,2018/4/30,Ocean FCL,f,CY to CY,Port to Door,FOB,f,600208,583732,23.20902979,115.0201438,"Hong Kong, Hong Kong","Los Angeles, CA","Indianapolis, Indiana",40.48308479,-85.23722621,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/5/14,2018/5/19 18:00,2018/5/20 00:33,2018/6/5 07:00,2018/6/6 15:00,2018/6/20 04:00,2018/6/19 04:00,2018/6/22 16:00,2018/6/22 04:00,t,776.3,5293.74,4597.46,6014.58,1417.12
501174,2019/3/7,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,23.52164314,114.9094101,HKG - Hong Kong - Hong Kong,FRA - Frankfurt - Germany,AMS - Amsterdam - Netherlands,52.35625514,12.96077014,FEWB,Pacific Cascade Trucking LLC,2019/3/9,2019/3/10 06:40,2019/3/11 04:00,2019/3/10 20:30,2019/3/12 11:00,2019/3/13 11:00,2019/3/13 11:00,2019/3/18 11:00,2019/3/18 11:00,t,1094.43,11093.79,2081.35,12763.21,10681.86
515230,2019/4/3,Air,f,CFS to CFS,Port to Door,FOB,f,702454,656536,23.82209807,114.2952891,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,52.32790607,6.557366069,FEWB,Voltrans Logistics Co.,2019/4/15,2019/4/22 13:45,2019/4/22 04:00,2019/4/23 08:40,2019/4/24 10:00,,,2019/4/29 10:00,2019/4/29 10:00,t,64.31,709.7,800.88,836.45,35.57
537419,2019/5/10,Air,f,CFS to CFS,Port to Door,CFR,f,668561,656536,23.95146478,114.1940738,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,52.32725778,6.556717781,FEWB,Voltrans Logistics Co.,2019/5/13,2019/5/17 08:40,2019/5/17 04:00,2019/5/18 17:45,2019/5/19 10:00,,,2019/5/21 10:00,2019/5/21 10:00,t,,649.56,902.29,969.09,66.8
133889,2017/11/24,Air,f,CFS to CFS,Door to Door,EXW,f,643567,543943,23.66446085,114.5854468,SZX - Shenzhen - China,LAX - Los Angeles - CA,,34.93376885,-116.3581312,TPEB,Business Express (Delta Connection),2017/11/25,2017/11/27 04:00,2017/11/26 16:00,2017/11/27 08:00,2017/11/28 08:00,,,2017/12/12 20:00,2017/12/12 08:00,t,601.17,6130.25,5031.86,6695.38,1663.52
472128,2019/1/3,Ocean FCL,f,CY to CY,Port to Door,FCA,t,598641,543943,23.52018187,114.9079489,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,52.35479387,12.95930887,FEWB,Singapore Airlines Cargo Pte. Ltd.,2019/1/12,2019/1/19 04:00,2019/1/17 22:31,2019/2/16 23:00,2019/2/18 17:17,,,2019/2/21 09:00,2019/2/21 09:00,t,1211.92,12321.72,11038.35,13182.37,2144.02
563754,2019/6/24,Ocean FCL,f,CY to CY,Door to Door,EXW,f,654884,654884,35.12397431,-117.5354687,"Savannah, Georgia","Liverpool, United Kingdom",,54.39868631,-1.301780692,TAEB,Aerochago Airlines,2019/6/25,2019/7/10 21:24,2019/7/10 23:03,2019/8/1 11:00,2019/8/1 12:12,,,2019/8/6 07:00,2019/8/6 11:00,t,250.12,5026.76,5292.27,5705.29,413.02
508254,2019/3/21,Air,f,CFS to CFS,Door to Door,EXW,f,637531,841,22.72512677,112.8496968,CAN - Guangzhou - China,JFK - New York - NY,,41.36328077,-73.49599923,TPEB,FLXT AIr,2019/3/22,2019/3/26 16:00,2019/3/27 04:00,2019/3/28 14:00,2019/3/28 16:00,,,2019/4/1 14:00,2019/4/1 14:00,t,134.03,1587.9,737.99,2033.71,1295.72
449941,2018/11/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,547315,557918,11.70642301,107.478763,"Ho Chi Minh, Vietnam","Southampton, United Kingdom",,53.14106801,-0.315434991,FEWB,Gabon Airlines Cargo,2018/12/15,2018/12/17 05:00,2018/12/16 15:29,2019/1/13 00:00,2019/1/12 18:52,,,2019/1/22 08:00,2019/1/22 12:00,t,776.56,5327.02,6580.75,7845.42,1264.67
562897,2019/6/21,Air,f,CFS to CFS,Door to Door,DDP,t,547503,547503,23.50658591,114.7314389,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,51.70474591,7.333185909,FEWB,Voltrans Logistics Co.,2019/6/22,2019/6/26 00:25,2019/6/26 04:00,2019/6/26 17:30,2019/6/26 10:00,,,2019/7/5 10:00,2019/7/5 10:00,t,58.98,589.89,662.2,589.89,-72.31
585170,2019/7/27,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,23.76229656,113.7490606,"Yantian, China","Los Angeles, CA",,34.75872556,-117.1897154,TPEB,Aerochago Airlines,2019/8/15,2019/8/24 03:30,2019/8/23 19:37,2019/9/6 19:00,2019/9/6 20:54,,,2019/9/15 12:00,2019/9/11 19:00,t,207.25,2222.51,1924.13,2588.56,664.43
558952,2019/6/17,Air,f,CFS to CFS,Port to Door,FOB,f,668631,656536,32.16553467,121.4518497,PVG - Shanghai - China,AMS - Amsterdam - Netherlands,,52.32552867,6.554988674,FEWB,WEC Lines,2019/7/3,,2019/7/5 07:39,2019/7/6 01:10,2019/7/6 10:00,,,2019/7/10 10:00,2019/7/10 10:00,t,123.62,1236.26,962.77,1452.83,490.06
525275,2019/4/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693468,654884,23.5632986,114.9118396,"Yantian, China","Long Beach, California",,35.1228186,-117.5366244,TPEB,British Airways p.l.c.,2019/4/30,2019/5/6 01:00,2019/5/5 05:12,2019/5/19 23:00,2019/5/20 06:43,,,2019/5/22 12:00,2019/5/22 23:30,t,180.84,3829.71,3617.21,4514.19,896.98
492574,2019/2/18,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,23.5858912,114.9215222,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.1228062,-117.5366368,TPEB,Schreiner Airways,2019/2/21,2019/2/25 03:00,2019/2/25 05:15,2019/2/26 00:50,2019/2/26 00:45,,,2019/2/27 20:00,2019/2/27 20:00,t,119.63,2553.1,2293.91,2710.94,417.03
137193,2017/12/6,Air,f,CFS to CFS,Port to Door,FOB,f,600208,583732,23.20556945,115.0166835,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,"Indianapolis, Indiana",40.47962445,-85.24068655,TPEB,JC Transport,2017/12/15,2017/12/16 16:00,2017/12/16 16:00,2017/12/17 06:00,2017/12/17 06:00,2017/12/19 05:00,2017/12/19 05:00,2017/12/28 17:00,2017/12/28 05:00,t,139.36,1512.51,1366.11,1832.35,466.24
562142,2019/6/21,Ocean FCL,f,CY to CY,Port to Door,FOB,f,751334,730503,23.21542706,114.2942901,"Zhongshan, China","Los Angeles, CA",,34.77135406,-117.4456589,TPEB,Combimar & Agemar,2019/6/27,2019/7/12 04:00,2019/7/12 04:00,2019/8/1 07:00,2019/8/2 10:59,,,2019/8/14 12:00,2019/8/14 17:00,t,266.68,2817.11,2280.65,2773.83,493.18
238939,2018/3/30,Ocean FCL,t,CY to CY,Port to Port,DAT,f,609303,609303,32.03861083,-80.65283917,"Savannah, Georgia",Bremerhaven ,,48.03978983,9.377646833,TAEB,"Air Cargo Carriers, Inc.",2018/5/15,2018/5/19 04:00,2018/5/19 12:13,2018/5/29 22:00,2018/5/31 17:04,,,2018/5/31 22:00,2018/5/31 22:00,f,3.61,72.13,0,210.37,210.37
422141,2018/9/27,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,23.89505432,114.8272603,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.91624732,-117.0837897,TPEB,Singapore Airlines Cargo Pte. Ltd.,2018/9/28,2018/9/30 04:00,2018/9/30 09:30,2018/10/7 10:22,2018/10/7 10:22,,,2018/10/10 19:00,2018/10/10 07:00,t,1280.2,13086.04,10233.8,13110.08,2876.28
528766,2019/4/25,Air,f,CFS to CFS,Port to Door,CIF,f,693468,654884,23.56181728,114.9103583,HKG - Hong Kong - Hong Kong,SYD - Sydney - Australia,,-33.16714672,151.7102943,ROW,Pacific Wings,2019/5/6,,2019/5/7 15:17,2019/5/8 00:22,2019/5/8 00:22,,,2019/5/10 02:00,2019/5/10 02:00,t,6.67,379.78,1237.78,486.32,-751.46
88386,2017/6/1,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,23.70865014,115.0290551,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,52.34132414,12.99888114,FEWB,Rudolph,2017/6/1,2017/6/2 04:00,2017/6/2 04:00,2017/6/3 10:00,2017/6/3 10:00,,,2017/6/4 10:00,2017/6/4 10:00,t,417.68,4248.99,4067.66,4594.9,527.24
286177,2018/5/21,Air,f,CFS to CFS,Port to Door,FOB,f,668631,656536,32.1634003,121.4497153,PVG - Shanghai - China,AMS - Amsterdam - Netherlands,,52.3233943,6.552854298,FEWB,Evans Delivery Company,2018/6/1,,2018/6/2 16:08,2018/6/3 04:20,2018/6/3 04:20,,,2018/6/6 10:00,2018/6/5 22:00,t,209.72,2097.24,2254.33,2653.24,398.91
506780,2019/3/19,Ocean FCL,f,CY to CY,Port to Door,FOB,f,647893,583732,40.78081284,116.9991708,"Hong Kong, Hong Kong","Los Angeles, CA","Chicago, Illinois",40.47257584,-85.20437616,TPEB,Gabon Airlines Cargo,2019/3/30,2019/4/8 04:00,2019/4/8 04:38,2019/4/24 01:00,2019/4/25 08:03,2019/5/4 17:00,2019/5/3 09:56,2019/5/7 13:30,14:41.4,t,806.13,5564.12,6082.96,6014.1,-68.86
240591,2018/4/3,Ocean FCL,f,CY to CY,Door to Door,EXW,f,627971,548254,44.77436966,11.39282166,"Leghorn Livorno, Italy","New York, NY / Newark, NJ","Chicago, Illinois",42.52058466,-87.24325634,TAWB,Gabon Airlines Cargo,2018/4/13,2018/4/25 22:00,2018/4/27 03:00,2018/5/8 04:00,2018/5/9 04:00,2018/5/17 05:00,2018/5/17 05:00,2018/5/21 17:00,2018/5/21 05:00,t,497.6,5126.48,5206.11,5597.75,391.64
133794,2017/11/23,Air,f,CFS to CFS,Door to Door,EXW,f,635558,543943,23.8475022,115.3083492,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.9298142,-116.3620858,TPEB,QFS Transportation,2017/11/24,2017/11/30 16:00,2017/12/2 16:00,2017/12/4 08:00,2017/12/4 08:00,,,2017/12/4 20:00,2017/12/5 04:00,t,1139.99,11519.09,8644.09,11568.93,2924.84
413784,2018/9/12,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,23.51613561,114.9042796,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.91502961,-117.0850074,TPEB,L&D Transport,2018/9/17,,2018/9/19 09:55,2018/9/21 07:00,2018/9/21 07:00,,,2018/10/2 07:00,2018/10/2 15:55,t,3642.25,36649.74,29694.55,36655.76,6961.21
613028,2019/9/5,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,31.0974222,120.5882822,Ningbo,"Long Beach, California",,34.7555582,-117.1928828,TPEB,Corropack,2019/9/9,2019/9/15 04:00,2019/9/15 04:00,2019/10/1 19:00,,,,2019/10/11 19:00,,t,176.49,1891.34,0,2234.67,2234.67
415358,2018/9/14,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,23.58280381,114.9184348,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.11971881,-117.5397242,TPEB,Schreiner Airways,2018/9/29,2018/10/1 12:15,2018/10/1 12:15,2018/10/2 05:06,2018/10/2 04:22,,,2018/10/3 19:00,2018/10/3 17:45,t,5467.14,110417.3,91518.6,117836.1,26317.5
125237,2017/10/26,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,23.89331845,114.6333185,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.94466545,-116.3647195,TPEB,Singapore Airlines Cargo Pte. Ltd.,2017/10/27,2017/10/30 16:00,2017/10/30 20:20,2017/11/1 07:00,2017/11/1 07:00,,,2017/11/3 19:00,2017/11/3 19:00,t,1687.27,16991.97,15947.98,16991.97,1043.99
456615,2018/12/3,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,31.7932805,122.2773695,HFE - Hefei - China,ORD - Chicago - IL,,40.1757255,-83.5859195,TPEB,Cielos Airlines,2018/12/5,2018/12/7 16:00,2018/12/8 04:00,2018/12/8 06:00,2018/12/8 18:00,,,2018/12/11 17:00,2018/12/11 17:00,t,1548.23,31296.89,23174.8,34041.56,10866.76
438280,2018/10/26,Air,f,CFS to CFS,Port to Door,FOB,f,668561,656536,23.946301,114.180387,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,52.322053,6.551512997,FEWB,Nationwide Air,2018/10/31,2018/11/6 04:00,2018/11/5 12:00,2018/11/8 11:00,2018/11/7 23:00,,,2018/11/13 11:00,2018/11/12 23:00,t,362.01,3620.14,3444.24,3528.07,83.83
268780,2018/5/3,Air,f,CFS to CFS,Door to Door,EXW,f,558041,547503,34.73686401,-117.172376,LAX - Los Angeles - CA,HKG - Hong Kong - Hong Kong,,23.25907101,114.97214,TPWB,Schreiner Airways,2018/5/3,2018/5/3 07:00,2018/5/3 07:00,2018/5/3 16:00,2018/5/3 16:00,,,2018/5/7 16:00,2018/5/6 16:00,f,512.87,5128.67,42371.66,5128.67,-37242.99
219011,2018/3/7,Air,f,CFS to CFS,Port to Door,DAP,f,547503,547503,42.71447512,124.6453721,HKG - Hong Kong - Hong Kong,ZRH - Zurich - Switzerland,,48.31646012,9.979437119,FEWB,Nationwide Air,2018/3/8,2018/3/12 16:00,2018/3/12 16:00,2018/3/14 11:00,2018/3/13 23:00,,,2018/3/16 11:00,2018/3/15 23:00,f,790.42,7904.23,8143.79,7904.23,-239.56
212506,2018/2/27,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,23.40465819,114.9194272,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.92733619,-116.3645638,TPEB,QFS Transportation,2018/2/28,2018/3/2 18:55,2018/3/2 16:00,2018/3/3 08:00,2018/3/3 08:00,,,2018/3/5 08:00,2018/3/5 02:00,t,953.76,9700.57,9292.19,9700.57,408.38
539945,2019/5/15,Air,f,CFS to CFS,Port to Door,FOB,f,740994,654884,23.558128,114.906669,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,35.117648,-117.541795,TPEB,Schreiner Airways,2019/5/15,2019/5/23 05:40,2019/5/23 05:20,2019/5/23 21:25,2019/5/23 21:39,,,2019/5/28 20:00,2019/5/28 20:00,t,49.36,1193.27,941.61,1199.31,257.7
531481,2019/4/30,Air,f,CFS to CFS,Port to Door,FOB,f,557056,548254,23.21370597,114.985534,HKG - Hong Kong - Hong Kong,JFK - New York - NY,,41.44796997,-74.85029303,TPEB,FlyBE,2019/5/3,2019/5/4 09:30,2019/5/4 04:00,2019/5/6 03:55,2019/5/5 16:00,,,2019/5/7 14:00,2019/5/7 15:00,t,1360.11,13752.1,14068.69,14874.42,805.73
492887,2019/2/18,Ocean FCL,f,CY to CY,Port to Door,FOB,f,569575,566300,23.81665993,114.8514349,"Yantian, China","Oakland, CA",,38.82609693,-121.1687551,TPEB,Combimar & Agemar,2019/2/27,2019/3/6 07:00,2019/3/4 13:43,2019/3/26 06:00,2019/3/25 19:00,,,2019/4/4 14:00,2019/4/4 14:00,t,817.71,3692.02,2471.1,4480.64,2009.54
446066,2018/11/12,Air,f,CFS to CFS,Port to Door,FOB,f,693219,654884,31.7910757,122.2751647,PVG - Shanghai - China,ORD - Chicago - IL,,40.1735207,-83.5881243,TPEB,Cielos Airlines,2018/11/12,2018/11/16 16:00,2018/11/16 16:00,2018/11/17 21:15,2018/11/17 21:15,,,2018/11/20 17:00,2018/11/20 05:00,t,637.6,13026.9,17001.41,13026.9,-3974.51
212499,2018/2/27,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,23.40407679,114.9188458,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,34.92675479,-116.3651452,TPEB,Air Togo,2018/2/28,2018/2/28 16:00,2018/2/28 22:40,2018/3/2 17:25,2018/3/2 19:00,,,2018/3/5 08:00,2018/3/5 08:00,t,2097.2,21135.14,21624.45,21135.14,-489.31
133342,2017/11/22,Ocean FCL,f,CY to CY,Port to Port,FOB,f,649537,546609,31.97151024,121.9161612,"Shanghai, China","Long Beach, California",,34.75267224,-117.1957548,TPEB,G & M TRUCKING LLC,2017/12/21,2017/12/26 01:00,2017/12/26 07:42,2018/1/8 16:00,2018/1/8 08:13,,,2018/1/18 08:00,2018/1/12 08:00,f,128.74,1287.43,1254.79,1511.07,256.28
